Township,Range,Section,Description and Class,Mineral Acres,County,MERIDIAN,Legal Description Short,PLSSID,FRSTDIVID,SECDIVID,STATEABBR,PRINMERCD,PRINMER,TWNSHPNO,TWNSHPFRAC,TWNSHPDIR,RANGENO,RANGEFRAC,RANGEDIR,TWNSHPDPCD,STEWARD,TWNSHPLAB,FRSTDIVTYP,FRSTDIVTXT,FRSTDIVNO,FRSTDIVDUP,FRSTDIVLAB,SECDIVTYP,SECDIVTXT,SECDIVNO,SECDIVLAB,QSEC,QQSEC,GOVLOT,RECRDAREATX,RECRDAREANO,GISACRE,REVISEDDATE,GlobalID,OBJECTID,Shape.STArea(),Shape.STLength(),SECDIVNOTE
17.0,2.0,3.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.44,Harding County,7,ASESW,SD070170N0020E0,SD070170N0020E0SN030,SD070170N0020E0SN030ASESW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,03,0,03,A,Aliquot Part,SESW,SESW,SW,SESW,,40 Acres,40.0,40.00224706,1318550400000.0,{132B79C1-FF2A-4566-8571-47240622404F},675583.0,328115.88229957,2291.261816585803,
17.0,2.0,3.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.44,Harding County,7,ASWSE,SD070170N0020E0,SD070170N0020E0SN030,SD070170N0020E0SN030ASWSE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,03,0,03,A,Aliquot Part,SWSE,SWSE,SE,SWSE,,40 Acres,40.0,40.01556645,1318550400000.0,{2F020F70-F1FA-41E1-AD0C-477353E507AE},675582.0,328227.58188084,2291.6511244741596,
17.0,2.0,3.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.44,Harding County,7,ASWSW,SD070170N0020E0,SD070170N0020E0SN030,SD070170N0020E0SN030ASWSW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,03,0,03,A,Aliquot Part,SWSW,SWSW,SW,SWSW,,40 Acres,40.0,40.00301518,1318550400000.0,{C78665F3-42CF-4159-B5BF-0247E0826E7E},675584.0,328119.69938856,2291.274099197786,
17.0,2.0,4.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.12,Harding County,7,L1,SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040L1,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,L,Government Lot,1,L 1,NE,NENE,L1,40.09 Acres,40.09,40.12210662,1318550400000.0,{75733983-E613-4192-A49F-7D89114FCE1E},675514.0,329220.33982584,2295.126007509605,
17.0,2.0,4.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.12,Harding County,7,L2,SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040L2,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,L,Government Lot,2,L 2,NE,NWNE,L2,40.05 Acres,40.05,40.10272329,1318550400000.0,{671EDB27-9ECB-403A-ABB1-494865814DF2},675515.0,329058.868459975,2294.559615005946,
17.0,2.0,4.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.12,Harding County,7,L3,SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040L3,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,L,Government Lot,3,L 3,NW,NENW,L3,40.01 Acres,40.01,40.06784548,1318550400000.0,{9779F377-DEDC-4ECF-990C-5C5839B85C72},675517.0,328770.137329335,2293.552407727339,
17.0,2.0,4.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.12,Harding County,7,L4,SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040L4,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,L,Government Lot,4,L 4,NW,NWNW,L4,39.97 Acres,39.97,40.05106337,1318550400000.0,{B3C5D3AB-9589-4B62-918F-1F4A351BC1FA},675519.0,328629.967910845,2293.0634141730143,
17.0,2.0,4.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.12,Harding County,7,ANESE,SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040ANESE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,A,Aliquot Part,NESE,NESE,SE,NESE,,40 Acres,40.0,40.04633019,1318550400000.0,{AC9C5805-FDBA-4513-89ED-8FB13334BB88},675561.0,328514.45020673,2292.6509130270238,
17.0,2.0,4.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.12,Harding County,7,ANESW,SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040ANESW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,A,Aliquot Part,NESW,NESW,SW,NESW,,40 Acres,40.0,40.06333947,1318550400000.0,{4795667D-7AD4-4C2E-B833-2345F26A5976},675564.0,328648.93957152,2293.1279318698807,
17.0,2.0,4.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.12,Harding County,7,ANWSE,SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040ANWSE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,A,Aliquot Part,NWSE,NWSE,SE,NWSE,,40 Acres,40.0,40.08065435,1318550400000.0,{97CD4456-D2C5-4205-A70C-DE123669541B},675562.0,328793.506406505,2293.6268000954897,
17.0,2.0,4.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.12,Harding County,7,ANWSW,SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040ANWSW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,A,Aliquot Part,NWSW,NWSW,SW,NWSW,,40 Acres,40.0,40.09498686,1318550400000.0,{AE35768D-5A5B-4D74-8823-57AFCF4E8A49},675565.0,328906.08552793,2294.0266500979405,
17.0,2.0,4.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.12,Harding County,7,ASESE,SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040ASESE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,A,Aliquot Part,SESE,SESE,SE,SESE,,40 Acres,40.0,40.03115361,1318550400000.0,{BA89E583-17A9-4E5F-AB88-92ACB3D437A6},675585.0,328347.98016293,2292.0694613161,
17.0,2.0,4.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.12,Harding County,7,ASESW,SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040ASESW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,A,Aliquot Part,SESW,SESW,SW,SESW,,40 Acres,40.0,40.08147435,1318550400000.0,{7B04369F-D8AB-4275-96DA-104767958C77},675588.0,328755.6739113,2293.4974398585628,
17.0,2.0,4.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.12,Harding County,7,ASWSE,SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040ASWSE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,A,Aliquot Part,SWSE,SWSE,SE,SWSE,,40 Acres,40.0,40.06535841,1318550400000.0,{D8130A23-3A47-4556-9A97-5041ED431887},675587.0,328626.0621072,2293.042023401608,
17.0,2.0,4.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.12,Harding County,7,ASWSW,SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040ASWSW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,A,Aliquot Part,SWSW,SWSW,SW,SWSW,,40 Acres,40.0,40.11338659,1318550400000.0,{DAD64D12-B8A9-42ED-B189-305B592DC6A5},675590.0,329014.85844603,2294.4033449205253,
17.0,2.0,5.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.96,Harding County,7,L1,SD070170N0020E0,SD070170N0020E0SN050,SD070170N0020E0SN050L1,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,05,0,05,L,Government Lot,1,L 1,NE,NENE,L1,40.03 Acres,40.03,40.11754188,1318550400000.0,{83C305BD-7A29-4F9C-AFAE-A04089DF8E02},675520.0,329172.907252965,2294.957253010079,
17.0,2.0,5.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.96,Harding County,7,L2,SD070170N0020E0,SD070170N0020E0SN050,SD070170N0020E0SN050L2,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,05,0,05,L,Government Lot,2,L 2,NE,NWNE,L2,40.17 Acres,40.17,40.23918362,1318550400000.0,{6CDC9DB2-DAC4-401C-8D90-CF0E2C8BC4BA},675521.0,330168.46091638,2298.4376000792595,
17.0,2.0,5.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.96,Harding County,7,L3,SD070170N0020E0,SD070170N0020E0SN050,SD070170N0020E0SN050L3,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,05,0,05,L,Government Lot,3,L 3,NW,NENW,L3,40.31 Acres,40.31,40.34893072,1318550400000.0,{3E319C97-DA5C-41B0-A67C-B985272C8526},675522.0,331066.339551145,2301.5817465913815,
17.0,2.0,5.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.96,Harding County,7,L4,SD070170N0020E0,SD070170N0020E0SN050,SD070170N0020E0SN050L4,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,05,0,05,L,Government Lot,4,L 4,NW,NWNW,L4,40.45 Acres,40.45,40.47305837,1318550400000.0,{29EF3588-B38C-4173-8A5D-0271C106D1A1},675523.0,332082.244929335,2305.136105844792,
17.0,2.0,5.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.96,Harding County,7,ANESE,SD070170N0020E0,SD070170N0020E0SN050,SD070170N0020E0SN050ANESE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,05,0,05,A,Aliquot Part,NESE,NESE,SE,NESE,,40 Acres,40.0,40.10822561,1318550400000.0,{BEF7CF09-DEF7-4723-A67C-ACB0E55448D1},675566.0,329012.17728823,2294.3934031512886,
17.0,2.0,5.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.96,Harding County,7,ANESW,SD070170N0020E0,SD070170N0020E0SN050,SD070170N0020E0SN050ANESW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,05,0,05,A,Aliquot Part,NESW,NESW,SW,NESW,,40 Acres,40.0,39.98385159,1318550400000.0,{47BF2BF5-1DD5-4C56-8A8D-692F1720A016},675569.0,327986.74399143,2290.8127319504256,
17.0,2.0,5.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.96,Harding County,7,ANWSE,SD070170N0020E0,SD070170N0020E0SN050,SD070170N0020E0SN050ANWSE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,05,0,05,A,Aliquot Part,NWSE,NWSE,SE,NWSE,,40 Acres,40.0,40.06576843,1318550400000.0,{D9867688-E75E-4AF8-B981-E2DF66932C2F},675567.0,328661.295052615,2293.1670911241154,
17.0,2.0,5.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.96,Harding County,7,ANWSW,SD070170N0020E0,SD070170N0020E0SN050,SD070170N0020E0SN050ANWSW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,05,0,05,A,Aliquot Part,NWSW,NWSW,SW,NWSW,,40 Acres,40.0,39.93861541,1318550400000.0,{B2ACA475-B16F-4722-8379-8D2439B82A12},675571.0,327613.15062693,2289.5050321010017,
17.0,2.0,5.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.96,Harding County,7,ASESE,SD070170N0020E0,SD070170N0020E0SN050,SD070170N0020E0SN050ASESE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,05,0,05,A,Aliquot Part,SESE,SESE,SE,SESE,,40 Acres,40.0,40.08434653,1318550400000.0,{48FC1E26-21D6-410B-B8EE-96BAD0A9BE31},675591.0,328774.13716302,2293.5668939437696,
17.0,2.0,5.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.96,Harding County,7,ASESW,SD070170N0020E0,SD070170N0020E0SN050,SD070170N0020E0SN050ASESW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,05,0,05,A,Aliquot Part,SESW,SESW,SW,SESW,,40 Acres,40.0,39.98528358,1318550400000.0,{0FC0733E-CA8C-4DE9-BE4B-3D94BC207B41},675594.0,327956.62133779,2290.7102505692533,
17.0,2.0,5.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.96,Harding County,7,ASWSE,SD070170N0020E0,SD070170N0020E0SN050,SD070170N0020E0SN050ASWSE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,05,0,05,A,Aliquot Part,SWSE,SWSE,SE,SWSE,,40 Acres,40.0,40.04170532,1318550400000.0,{BFDF43A8-9A81-4922-9FC8-267BCA469DDE},675592.0,328421.85922651,2292.3357223322405,
17.0,2.0,5.0,"LOTS 1,2,3,4, S2N2, S2 - T",640.96,Harding County,7,ASWSW,SD070170N0020E0,SD070170N0020E0SN050,SD070170N0020E0SN050ASWSW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,05,0,05,A,Aliquot Part,SWSW,SWSW,SW,SWSW,,40 Acres,40.0,39.94035228,1318550400000.0,{13E8CFFD-0279-408B-BE96-0574F6E3B912},675595.0,327585.53386224,2289.4113579301597,
125.0,69.0,5.0,"LOTS 1,2,3,4, S2N2, N2SW - T",399.64,McPherson County,5,L1,SD051250N0690W0,SD051250N0690W0SN050,SD051250N0690W0SN050L1,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,05,0,05,L,Government Lot,1,L 1,NE,NENE,L1,39.76 Acres,39.76,39.66434761,1343692800000.0,{2350EC67-8FD2-42DF-BC88-61AB10A648AB},357701.0,329022.566860695,2294.424188538232,
125.0,69.0,5.0,"LOTS 1,2,3,4, S2N2, N2SW - T",399.64,McPherson County,5,L2,SD051250N0690W0,SD051250N0690W0SN050,SD051250N0690W0SN050L2,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,05,0,05,L,Government Lot,2,L 2,NE,NWNE,L2,39.86 Acres,39.86,39.7713858,1343692800000.0,{11B904B1-61C4-4D18-B4C7-5EBDE143881C},357700.0,329910.407439905,2297.515311306838,
125.0,69.0,5.0,"LOTS 1,2,3,4, S2N2, N2SW - T",399.64,McPherson County,5,L3,SD051250N0690W0,SD051250N0690W0SN050,SD051250N0690W0SN050L3,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,05,0,05,L,Government Lot,3,L 3,NW,NENW,L3,39.96 Acres,39.96,39.88500117,1343692800000.0,{4056CCB7-D71A-4A5C-AAF6-52382A894383},357699.0,330852.783757535,2300.795703681181,
125.0,69.0,5.0,"LOTS 1,2,3,4, S2N2, N2SW - T",399.64,McPherson County,5,L4,SD051250N0690W0,SD051250N0690W0SN050,SD051250N0690W0SN050L4,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,05,0,05,L,Government Lot,4,L 4,NW,NWNW,L4,40.06 Acres,40.06,39.99464141,1343692800000.0,{ABCA3360-ECCC-4D31-8501-D33561F14FBA},357698.0,331762.143597095,2303.96092472545,
125.0,69.0,6.0,S2SE - T,80.0,McPherson County,5,ANESE,SD051250N0690W0,SD051250N0690W0SN060,SD051250N0690W0SN060ANESE,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,06,0,06,A,Aliquot Part,NESE,NESE,SE,NESE,,40 Acres,40.0,39.91055003,1343692800000.0,{DFF3F51D-F6AD-4B85-915C-7DEA66B0A0FE},357753.0,330979.486855575,2301.245896767471,
125.0,69.0,6.0,S2SE - T,80.0,McPherson County,5,ANWSE,SD051250N0690W0,SD051250N0690W0SN060,SD051250N0690W0SN060ANWSE,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,06,0,06,A,Aliquot Part,NWSE,NWSE,SE,NWSE,,40 Acres,40.0,39.9030202,1343692800000.0,{D2008A07-BAB3-453C-B3B2-666D6B34E44B},357744.0,330916.98273145,2301.0297914162866,
125.0,69.0,6.0,S2SE - T,80.0,McPherson County,5,ASESE,SD051250N0690W0,SD051250N0690W0SN060,SD051250N0690W0SN060ASESE,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,06,0,06,A,Aliquot Part,SESE,SESE,SE,SESE,,40 Acres,40.0,39.89391195,1343692800000.0,{56D40480-4C3A-4664-A7EB-5A4FDBD54849},357777.0,330798.93158032,2300.620107603167,
125.0,69.0,6.0,S2SE - T,80.0,McPherson County,5,ASWSE,SD051250N0690W0,SD051250N0690W0SN060,SD051250N0690W0SN060ASWSE,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,06,0,06,A,Aliquot Part,SWSE,SWSE,SE,SWSE,,40 Acres,40.0,39.88653339,1343692800000.0,{C0B5B59F-4158-4410-9E71-28D7DBD116EC},357771.0,330737.701133215,2300.408580868304,
125.0,69.0,8.0,W2NW - T,80.0,McPherson County,5,ANENW,SD051250N0690W0,SD051250N0690W0SN080,SD051250N0690W0SN080ANENW,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,08,0,08,A,Aliquot Part,NENW,NENW,NW,NENW,,40 Acres,40.0,39.93180952,1343692800000.0,{43D72E4E-E3EB-40D6-9AEC-D38CDC80B0E7},357798.0,331070.90560251,2301.5545053489413,
125.0,69.0,8.0,W2NW - T,80.0,McPherson County,5,ANWNW,SD051250N0690W0,SD051250N0690W0SN080,SD051250N0690W0SN080ANWNW,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,08,0,08,A,Aliquot Part,NWNW,NWNW,NW,NWNW,,40 Acres,40.0,39.93620596,1343692800000.0,{A30AADEC-26F5-42C7-B820-939D7552FAD7},357802.0,331107.209348,2301.680622839099,
125.0,69.0,8.0,W2NW - T,80.0,McPherson County,5,ASENW,SD051250N0690W0,SD051250N0690W0SN080,SD051250N0690W0SN080ASENW,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,08,0,08,A,Aliquot Part,SENW,SENW,NW,SENW,,40 Acres,40.0,39.92849665,1343692800000.0,{613165F5-6C03-4AF1-BFD1-01FEA89F1BA4},357822.0,331000.93940623,2301.311685542403,
125.0,69.0,8.0,W2NW - T,80.0,McPherson County,5,ASWNW,SD051250N0690W0,SD051250N0690W0SN080,SD051250N0690W0SN080ASWNW,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,08,0,08,A,Aliquot Part,SWNW,SWNW,NW,SWNW,,40 Acres,40.0,39.93273772,1343692800000.0,{F09E6316-EC79-4F8D-904D-E3A437C5122B},357825.0,331035.957091105,2301.43338282622,
125.0,69.0,17.0,"W2SW,SW4SE, SE4SW - T",160.0,McPherson County,5,ANESW,SD051250N0690W0,SD051250N0690W0SN170,SD051250N0690W0SN170ANESW,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,17,0,17,A,Aliquot Part,NESW,NESW,SW,NESW,,40 Acres,40.0,40.01167333,1343692800000.0,{62B4D1C6-520B-4ABF-A6EB-395CF3FBDA87},357941.0,331477.51734272,2302.9702352439795,
125.0,69.0,17.0,"W2SW,SW4SE, SE4SW - T",160.0,McPherson County,5,ANWSW,SD051250N0690W0,SD051250N0690W0SN170,SD051250N0690W0SN170ANWSW,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,17,0,17,A,Aliquot Part,NWSW,NWSW,SW,NWSW,,40 Acres,40.0,39.98986451,1343692800000.0,{83ED0EB5-53FF-4859-B710-2150B5E43E04},357943.0,331296.688587015,2302.34065825586,
125.0,69.0,17.0,"W2SW,SW4SE, SE4SW - T",160.0,McPherson County,5,ASESW,SD051250N0690W0,SD051250N0690W0SN170,SD051250N0690W0SN170ASESW,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,17,0,17,A,Aliquot Part,SESW,SESW,SW,SESW,,40 Acres,40.0,40.01982459,1343692800000.0,{B85DD76C-7CAB-47EE-8B0E-8C525398FFEF},357965.0,331502.436384285,2303.0562249256755,
125.0,69.0,17.0,"W2SW,SW4SE, SE4SW - T",160.0,McPherson County,5,ASWSW,SD051250N0690W0,SD051250N0690W0SN170,SD051250N0690W0SN170ASWSW,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,17,0,17,A,Aliquot Part,SWSW,SWSW,SW,SWSW,,40 Acres,40.0,39.99790969,1343692800000.0,{18260CA7-0758-482A-828C-8A4B6C343096},357967.0,331320.797335145,2302.4238113901542,
125.0,69.0,20.0,"N2S2, SE4SW, S2SE - T",280.0,McPherson County,5,ANESE,SD051250N0690W0,SD051250N0690W0SN200,SD051250N0690W0SN200ANESE,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,20,0,20,A,Aliquot Part,NESE,NESE,SE,NESE,,40 Acres,40.0,40.02867362,1343692800000.0,{E7B05745-C27D-4B44-B3A4-849CB07B18A9},358037.0,331448.11690722,2302.8672918825755,
125.0,69.0,20.0,"N2S2, SE4SW, S2SE - T",280.0,McPherson County,5,ANWSE,SD051250N0690W0,SD051250N0690W0SN200,SD051250N0690W0SN200ANWSE,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,20,0,20,A,Aliquot Part,NWSE,NWSE,SE,NWSE,,40 Acres,40.0,40.0192025,1343692800000.0,{A9612AF4-2A46-41B0-B9F3-32E1572198AA},358036.0,331369.58889604,2302.5938346964913,
125.0,69.0,20.0,"N2S2, SE4SW, S2SE - T",280.0,McPherson County,5,ASESE,SD051250N0690W0,SD051250N0690W0SN200,SD051250N0690W0SN200ASESE,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,20,0,20,A,Aliquot Part,SESE,SESE,SE,SESE,,40 Acres,40.0,40.03198461,1343692800000.0,{4EB609ED-0AAD-4ECD-8CE4-2C0F18CC1197},358064.0,331432.96760536,2302.8148173113655,
125.0,69.0,20.0,"N2S2, SE4SW, S2SE - T",280.0,McPherson County,5,ASWSE,SD051250N0690W0,SD051250N0690W0SN200,SD051250N0690W0SN200ASWSE,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,20,0,20,A,Aliquot Part,SWSE,SWSE,SE,SWSE,,40 Acres,40.0,40.02222299,1343692800000.0,{3D1B578A-ACC9-4EB9-B576-D86AED574B05},358060.0,331352.051867305,2302.5330917043507,
125.0,69.0,21.0,"SE4NE, N2NW, SW4NW, W2SW, SE4SW, E2SE - T",360.0,McPherson County,5,ANENW,SD051250N0690W0,SD051250N0690W0SN210,SD051250N0690W0SN210ANENW,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,21,0,21,A,Aliquot Part,NENW,NENW,NW,NENW,,40 Acres,40.0,40.11330487,1343692800000.0,{9352FD6F-9C5D-4AD4-ADDC-EC4BD1FF67F7},357991.0,332234.35130167,2305.5915872015557,
125.0,69.0,21.0,"SE4NE, N2NW, SW4NW, W2SW, SE4SW, E2SE - T",360.0,McPherson County,5,ANESE,SD051250N0690W0,SD051250N0690W0SN210,SD051250N0690W0SN210ANESE,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,21,0,21,A,Aliquot Part,NESE,NESE,SE,NESE,,40 Acres,40.0,40.07157992,1343692800000.0,{DD4709AE-6989-4B55-8A2B-D5029FD858F8},358041.0,331803.756907935,2304.096593504292,
125.0,69.0,21.0,"SE4NE, N2NW, SW4NW, W2SW, SE4SW, E2SE - T",360.0,McPherson County,5,ANESW,SD051250N0690W0,SD051250N0690W0SN210,SD051250N0690W0SN210ANESW,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,21,0,21,A,Aliquot Part,NESW,NESW,SW,NESW,,40 Acres,40.0,40.11367249,1343692800000.0,{9D21667B-E156-41FD-8A96-E2D887FC7729},358038.0,332152.10005484,2305.3060511290705,
125.0,69.0,21.0,"SE4NE, N2NW, SW4NW, W2SW, SE4SW, E2SE - T",360.0,McPherson County,5,ANWNW,SD051250N0690W0,SD051250N0690W0SN210,SD051250N0690W0SN210ANWNW,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,21,0,21,A,Aliquot Part,NWNW,NWNW,NW,NWNW,,40 Acres,40.0,40.13192003,1343692800000.0,{13B6073E-731F-4493-8E43-6919B25AE312},357990.0,332388.517784505,2306.1268808011246,
125.0,69.0,21.0,"SE4NE, N2NW, SW4NW, W2SW, SE4SW, E2SE - T",360.0,McPherson County,5,ANWSE,SD051250N0690W0,SD051250N0690W0SN210,SD051250N0690W0SN210ANWSE,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,21,0,21,A,Aliquot Part,NWSE,NWSE,SE,NWSE,,40 Acres,40.0,40.09018566,1343692800000.0,{4A543154-D091-40C4-A055-E4715D87A5A5},358039.0,331957.661665155,2304.631062190193,
125.0,69.0,21.0,"SE4NE, N2NW, SW4NW, W2SW, SE4SW, E2SE - T",360.0,McPherson County,5,ANWSW,SD051250N0690W0,SD051250N0690W0SN210,SD051250N0690W0SN210ANWSW,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,21,0,21,A,Aliquot Part,NWSW,NWSW,SW,NWSW,,40 Acres,40.0,40.12957228,1343692800000.0,{FA9B218A-FCC9-4AFA-9420-D2540B309F84},358040.0,332283.65814683,2305.762878642799,
125.0,69.0,21.0,"SE4NE, N2NW, SW4NW, W2SW, SE4SW, E2SE - T",360.0,McPherson County,5,ASENW,SD051250N0690W0,SD051250N0690W0SN210,SD051250N0690W0SN210ASENW,SD,05,5th Meridian,125,0,N,069,0,W,0,BLM Cadastral - MT,125N 69W,SN,Section,21,0,21,A,Aliquot Part,SENW,SENW,NW,SENW,,40 Acres,40.0,40.11208841,1343692800000.0,{A24DDA94-18B2-488B-AB51-32287B273EB0},358015.0,332181.69069958,2305.4086617625844,
